net,length_um
net3339,12.54
net3903,12.54
net4975,12.54
_09867_,12.525
memory\[196\]\[23\],12.525
memory\[204\]\[20\],12.525
_08716_,12.52
_12256_,12.52
_13290_,12.52
memory\[141\]\[21\],12.52
memory\[171\]\[5\],12.52
memory\[245\]\[14\],12.52
memory\[41\]\[24\],12.52
memory\[97\]\[18\],12.52
net6128,12.52
net6373,12.52
_00122_,12.505
_02162_,12.505
_06210_,12.505
memory\[150\]\[6\],12.505
memory\[154\]\[26\],12.505
memory\[173\]\[11\],12.505
memory\[218\]\[1\],12.505
_03926_,12.5
_09411_,12.5
_12371_,12.5
_12381_,12.5
_12405_,12.5
_13033_,12.5
_13740_,12.5
_14292_,12.5
_14601_,12.5
_17204_,12.5
_17535_,12.5
_20611_,12.5
memory\[116\]\[25\],12.5
memory\[123\]\[11\],12.5
memory\[151\]\[15\],12.5
memory\[248\]\[26\],12.5
memory\[26\]\[10\],12.5
memory\[36\]\[27\],12.5
memory\[56\]\[1\],12.5
memory\[61\]\[18\],12.5
memory\[79\]\[6\],12.5
net1319,12.5
net5294,12.5
net6079,12.5
net6180,12.5
net6719,12.5
net7001,12.5
net7386,12.5
_11313_,12.49
memory\[162\]\[30\],12.485
memory\[189\]\[14\],12.485
memory\[82\]\[26\],12.485
_00669_,12.48
_13617_,12.48
_14979_,12.48
_19989_,12.48
_24355_,12.48
_24470_,12.48
memory\[112\]\[30\],12.48
memory\[116\]\[10\],12.48
memory\[143\]\[12\],12.48
memory\[176\]\[22\],12.48
memory\[202\]\[3\],12.48
memory\[230\]\[0\],12.48
memory\[240\]\[8\],12.48
memory\[241\]\[8\],12.48
memory\[26\]\[26\],12.48
memory\[47\]\[0\],12.48
memory\[57\]\[4\],12.48
memory\[73\]\[8\],12.48
net1735,12.48
net1820,12.48
net2430,12.48
net2596,12.48
net2616,12.48
net2733,12.48
net3781,12.48
net4588,12.48
net4779,12.48
net5364,12.48
net5386,12.48
net5773,12.48
net6242,12.48
net6465,12.48
net6756,12.48
net7042,12.48
net7453,12.48
net7542,12.48
net7695,12.48
memory\[210\]\[13\],12.465
memory\[254\]\[5\],12.465
_12311_,12.46
_14188_,12.46
memory\[141\]\[27\],12.46
memory\[188\]\[20\],12.46
memory\[251\]\[8\],12.46
memory\[255\]\[19\],12.46
memory\[57\]\[12\],12.46
memory\[61\]\[16\],12.46
net4300,12.46
net5177,12.46
net5276,12.46
net5374,12.46
net7660,12.46
memory\[130\]\[5\],12.445
memory\[132\]\[12\],12.445
_03203_,12.44
_19455_,12.44
memory\[115\]\[11\],12.44
memory\[152\]\[10\],12.44
memory\[235\]\[31\],12.44
memory\[249\]\[25\],12.44
memory\[46\]\[16\],12.44
net1429,12.44
net1786,12.44
net3514,12.44
_09252_,12.43
memory\[33\]\[11\],12.43
_02917_,12.425
_10676_,12.425
memory\[57\]\[8\],12.425
memory\[73\]\[26\],12.425
_12541_,12.42
_16204_,12.42
_18157_,12.42
_18688_,12.42
_21657_,12.42
memory\[103\]\[24\],12.42
memory\[116\]\[21\],12.42
memory\[117\]\[27\],12.42
memory\[145\]\[16\],12.42
memory\[145\]\[7\],12.42
memory\[181\]\[27\],12.42
memory\[19\]\[10\],12.42
memory\[201\]\[30\],12.42
memory\[219\]\[19\],12.42
memory\[231\]\[24\],12.42
memory\[29\]\[10\],12.42
memory\[4\]\[31\],12.42
memory\[70\]\[21\],12.42
memory\[99\]\[30\],12.42
net2175,12.42
net2219,12.42
net3834,12.42
memory\[253\]\[8\],12.41
_00126_,12.405
_02465_,12.4
_06421_,12.4
_13575_,12.4
_13744_,12.4
_15645_,12.4
_19220_,12.4
_19342_,12.4
memory\[126\]\[24\],12.4
memory\[203\]\[4\],12.4
memory\[29\]\[31\],12.4
net246,12.4
net1970,12.4
net3171,12.4
net5478,12.4
net5971,12.4
net6199,12.4
_03457_,12.395
memory\[154\]\[5\],12.385
memory\[2\]\[16\],12.385
_10026_,12.38
memory\[136\]\[3\],12.38
memory\[163\]\[18\],12.38
memory\[236\]\[21\],12.38
memory\[26\]\[11\],12.38
memory\[43\]\[0\],12.38
memory\[71\]\[6\],12.38
net1907,12.38
net5401,12.38
net6056,12.38
memory\[250\]\[15\],12.365
_12437_,12.36
memory\[3\]\[21\],12.36
memory\[5\]\[15\],12.36
net119,12.36
net596,12.36
net1648,12.36
net2642,12.36
net3644,12.36
net4417,12.36
net5154,12.36
net6521,12.36
_13273_,12.34
_22424_,12.34
memory\[103\]\[13\],12.34
memory\[134\]\[7\],12.34
memory\[138\]\[31\],12.34
memory\[167\]\[10\],12.34
memory\[181\]\[4\],12.34
memory\[194\]\[19\],12.34
memory\[207\]\[25\],12.34
memory\[226\]\[11\],12.34
memory\[243\]\[11\],12.34
memory\[37\]\[16\],12.34
memory\[52\]\[11\],12.34
memory\[81\]\[8\],12.34
net166,12.34
net2788,12.34
net3016,12.34
net5676,12.34
net6377,12.34
net7213,12.34
net7901,12.34
_05617_,12.32
_09712_,12.32
_13195_,12.32
memory\[148\]\[31\],12.32
memory\[190\]\[1\],12.32
memory\[224\]\[17\],12.32
memory\[22\]\[22\],12.32
memory\[248\]\[12\],12.32
memory\[248\]\[30\],12.32
memory\[56\]\[28\],12.32
memory\[5\]\[11\],12.32
net4285,12.32
net6812,12.32
data_in[1],12.31
_01868_,12.305
_04101_,12.305
_05902_,12.305
memory\[119\]\[7\],12.305
memory\[42\]\[24\],12.305
_10245_,12.3
_10434_,12.3
_11079_,12.3
_13612_,12.3
memory\[116\]\[18\],12.3
memory\[122\]\[9\],12.3
memory\[145\]\[26\],12.3
memory\[169\]\[2\],12.3
memory\[177\]\[13\],12.3
memory\[203\]\[22\],12.3
memory\[208\]\[7\],12.3
memory\[218\]\[19\],12.3
memory\[225\]\[27\],12.3
memory\[228\]\[7\],12.3
memory\[254\]\[2\],12.3
memory\[45\]\[30\],12.3
memory\[76\]\[25\],12.3
net5737,12.3
_12894_,12.29
data_addr[1],12.29
data_in[11],12.29
_04680_,12.285
_05690_,12.285
memory\[242\]\[4\],12.285
net85,12.28
_11093_,12.28
_13010_,12.28
_13724_,12.28
_15991_,12.28
_21669_,12.28
_24437_,12.28
memory\[240\]\[1\],12.28
memory\[36\]\[0\],12.28
memory\[82\]\[8\],12.28
net295,12.28
net1722,12.28
net5239,12.28
memory\[130\]\[28\],12.265
memory\[246\]\[3\],12.265
memory\[250\]\[20\],12.265
_10890_,12.26
_12493_,12.26
_14982_,12.26
_15184_,12.26
_15603_,12.26
_18900_,12.26
memory\[109\]\[23\],12.26
memory\[10\]\[27\],12.26
memory\[227\]\[21\],12.26
memory\[230\]\[14\],12.26
memory\[232\]\[11\],12.26
memory\[239\]\[13\],12.26
memory\[73\]\[9\],12.26
memory\[75\]\[9\],12.26
memory\[90\]\[15\],12.26
memory\[95\]\[15\],12.26
net3449,12.26
net4896,12.26
net6192,12.26
net6335,12.26
_07069_,12.24
_09883_,12.24
_10216_,12.24
_12876_,12.24
_13038_,12.24
_13727_,12.24
_13814_,12.24
_16141_,12.24
_20892_,12.24
_21798_,12.24
_23503_,12.24
_23951_,12.24
memory\[28\]\[1\],12.24
memory\[88\]\[8\],12.24
net4150,12.24
net7571,12.24
memory\[98\]\[6\],12.23
_00833_,12.225
_11662_,12.22
memory\[158\]\[2\],12.22
memory\[162\]\[5\],12.22
memory\[188\]\[7\],12.22
memory\[213\]\[11\],12.22
memory\[35\]\[3\],12.22
memory\[37\]\[3\],12.22
memory\[54\]\[3\],12.22
memory\[57\]\[19\],12.22
memory\[74\]\[26\],12.22
memory\[81\]\[15\],12.22
net1148,12.22
net3376,12.22
memory\[163\]\[13\],12.21
_01788_,12.205
_10097_,12.2
_10209_,12.2
_11270_,12.2
_12014_,12.2
_12459_,12.2
_16069_,12.2
_21338_,12.2
_24598_,12.2
memory\[104\]\[1\],12.2
memory\[108\]\[18\],12.2
memory\[152\]\[21\],12.2
memory\[157\]\[3\],12.2
memory\[196\]\[22\],12.2
memory\[201\]\[29\],12.2
memory\[211\]\[2\],12.2
memory\[217\]\[1\],12.2
memory\[233\]\[14\],12.2
memory\[243\]\[19\],12.2
memory\[26\]\[5\],12.2
net3370,12.2
net3956,12.2
memory\[232\]\[6\],12.195
memory\[92\]\[22\],12.185
_10348_,12.18
_10932_,12.18
_11214_,12.18
_11753_,12.18
_12627_,12.18
_12698_,12.18
_15550_,12.18
_18529_,12.18
memory\[100\]\[13\],12.18
memory\[163\]\[0\],12.18
memory\[164\]\[25\],12.18
memory\[241\]\[18\],12.18
memory\[4\]\[15\],12.18
memory\[90\]\[18\],12.18
net551,12.18
_00452_,12.165
_03854_,12.165
memory\[130\]\[18\],12.165
_10464_,12.16
_10880_,12.16
_10955_,12.16
_13013_,12.16
_14983_,12.16
_18439_,12.16
_20223_,12.16
_20896_,12.16
_21181_,12.16
_21479_,12.16
_21844_,12.16
memory\[102\]\[24\],12.16
memory\[140\]\[21\],12.16
memory\[147\]\[23\],12.16
memory\[167\]\[15\],12.16
memory\[200\]\[22\],12.16
memory\[231\]\[6\],12.16
memory\[24\]\[0\],12.16
memory\[30\]\[17\],12.16
memory\[43\]\[30\],12.16
memory\[71\]\[7\],12.16
net434,12.16
net1247,12.16
net1557,12.16
net1768,12.16
net2664,12.16
net3185,12.16
net5383,12.16
net5862,12.16
net6336,12.16
net6342,12.16
net6618,12.16
net7009,12.16
net7010,12.16
net7598,12.16
_04915_,12.155
_07426_,12.145
_08201_,12.145
memory\[86\]\[17\],12.145
_21013_,12.14
memory\[122\]\[27\],12.14
memory\[140\]\[9\],12.14
memory\[147\]\[5\],12.14
memory\[148\]\[21\],12.14
memory\[160\]\[20\],12.14
memory\[225\]\[11\],12.14
memory\[226\]\[8\],12.14
memory\[249\]\[6\],12.14
memory\[55\]\[27\],12.14
memory\[75\]\[0\],12.14
memory\[78\]\[7\],12.14
memory\[91\]\[15\],12.14
net5719,12.14
net6143,12.14
_03509_,12.125
memory\[150\]\[11\],12.125
memory\[178\]\[1\],12.125
memory\[209\]\[11\],12.125
memory\[98\]\[11\],12.125
_10533_,12.12
_14645_,12.12
_17246_,12.12
_17727_,12.12
_18171_,12.12
_18564_,12.12
_19445_,12.12
_22711_,12.12
_23320_,12.12
_23370_,12.12
memory\[139\]\[25\],12.12
memory\[179\]\[19\],12.12
memory\[204\]\[29\],12.12
memory\[219\]\[31\],12.12
memory\[255\]\[2\],12.12
memory\[53\]\[28\],12.12
memory\[71\]\[30\],12.12
net525,12.12
net939,12.12
net5099,12.12
net5197,12.12
net5516,12.12
net6021,12.12
net6948,12.12
_08933_,12.1
_11300_,12.1
_14268_,12.1
_17444_,12.1
_19917_,12.1
_20618_,12.1
_22134_,12.1
_24415_,12.1
memory\[229\]\[15\],12.1
memory\[25\]\[5\],12.1
memory\[2\]\[3\],12.1
memory\[43\]\[31\],12.1
memory\[4\]\[6\],12.1
memory\[51\]\[26\],12.1
memory\[55\]\[30\],12.1
memory\[76\]\[12\],12.1
memory\[85\]\[20\],12.1
memory\[94\]\[7\],12.1
memory\[105\]\[24\],12.095
memory\[58\]\[28\],12.095
_00210_,12.085
_03285_,12.085
memory\[162\]\[28\],12.085
_10282_,12.08
_11220_,12.08
_12988_,12.08
_13686_,12.08
_14154_,12.08
_23895_,12.08
memory\[108\]\[30\],12.08
memory\[13\]\[31\],12.08
memory\[250\]\[27\],12.08
net226,12.08
net1164,12.08
net2004,12.08
net4543,12.08
memory\[193\]\[14\],12.075
_02494_,12.065
_12005_,12.065
_02943_,12.06
_12065_,12.06
_13105_,12.06
_23842_,12.06
memory\[105\]\[29\],12.06
memory\[205\]\[19\],12.06
memory\[219\]\[21\],12.06
memory\[231\]\[26\],12.06
memory\[244\]\[7\],12.06
memory\[59\]\[9\],12.06
memory\[72\]\[25\],12.06
net1528,12.06
net2221,12.06
net6474,12.06
net6684,12.06
net7214,12.06
net7892,12.06
_02886_,12.045
memory\[206\]\[18\],12.045
memory\[254\]\[10\],12.045
memory\[68\]\[29\],12.045
_10297_,12.04
_11826_,12.04
_13879_,12.04
_14378_,12.04
_14580_,12.04
_17311_,12.04
_18465_,12.04
_18882_,12.04
memory\[113\]\[26\],12.04
memory\[171\]\[0\],12.04
memory\[185\]\[6\],12.04
memory\[186\]\[29\],12.04
memory\[203\]\[9\],12.04
memory\[206\]\[19\],12.04
memory\[235\]\[28\],12.04
memory\[241\]\[21\],12.04
memory\[251\]\[1\],12.04
memory\[33\]\[12\],12.04
memory\[72\]\[29\],12.04
net318,12.04
net1748,12.04
net4189,12.04
net4663,12.04
net6193,12.04
net6201,12.04
net6341,12.04
net6452,12.04
net7095,12.04
net7815,12.04
memory\[246\]\[11\],12.03
memory\[29\]\[24\],12.025
_12240_,12.02
_13538_,12.02
_19856_,12.02
_20093_,12.02
_22225_,12.02
memory\[175\]\[7\],12.02
memory\[47\]\[24\],12.02
memory\[59\]\[4\],12.02
net811,12.02
net1016,12.02
net1678,12.02
net2723,12.02
net3066,12.02
net4565,12.02
net4836,12.02
net5456,12.02
net6298,12.02
net6328,12.02
net6762,12.02
memory\[53\]\[19\],12.015
memory\[168\]\[10\],12.005
memory\[250\]\[28\],12.005
memory\[32\]\[12\],12.005
memory\[64\]\[21\],12.005
_10496_,12
memory\[177\]\[27\],12
memory\[180\]\[29\],12
memory\[184\]\[17\],12
memory\[189\]\[10\],12
memory\[205\]\[25\],12
memory\[207\]\[18\],12
memory\[216\]\[23\],12
memory\[234\]\[11\],12
memory\[239\]\[30\],12
memory\[247\]\[6\],12
memory\[24\]\[16\],12
memory\[31\]\[1\],12
memory\[57\]\[22\],12
memory\[96\]\[1\],12
net2708,12
net4419,12
net5038,12
net5287,12
net6918,12
net7839,12
memory\[168\]\[16\],11.995
_02014_,11.985
memory\[92\]\[5\],11.985
_16728_,11.98
_17273_,11.98
memory\[105\]\[21\],11.98
memory\[115\]\[19\],11.98
memory\[199\]\[9\],11.98
memory\[254\]\[27\],11.98
memory\[27\]\[19\],11.98
memory\[2\]\[20\],11.98
memory\[43\]\[28\],11.98
memory\[51\]\[9\],11.98
net1315,11.98
_07915_,11.975
_09989_,11.96
_11164_,11.96
_15576_,11.96
_22513_,11.96
memory\[124\]\[16\],11.96
memory\[153\]\[27\],11.96
memory\[201\]\[19\],11.96
memory\[211\]\[18\],11.96
memory\[27\]\[27\],11.96
memory\[2\]\[13\],11.96
memory\[53\]\[13\],11.96
net649,11.96
net2655,11.96
net4620,11.96
data_in[10],11.95
data_in[13],11.95
w_enable,11.95
_00448_,11.945
_06046_,11.945
memory\[49\]\[12\],11.945
_00618_,11.94
_09409_,11.94
_22657_,11.94
_22828_,11.94
_24627_,11.94
data_out[1],11.94
net442,11.94
net1024,11.94
net1097,11.94
net1874,11.94
net1979,11.94
net6255,11.94
_01995_,11.925
memory\[178\]\[28\],11.925
memory\[206\]\[17\],11.925
memory\[214\]\[29\],11.925
_11907_,11.92
_15025_,11.92
_16551_,11.92
_24006_,11.92
memory\[111\]\[1\],11.92
memory\[133\]\[15\],11.92
memory\[139\]\[10\],11.92
memory\[163\]\[12\],11.92
memory\[172\]\[13\],11.92
memory\[212\]\[8\],11.92
memory\[227\]\[6\],11.92
memory\[30\]\[22\],11.92
memory\[31\]\[12\],11.92
memory\[98\]\[22\],11.92
net2453,11.92
net5161,11.92
net7797,11.92
_11366_,11.915
memory\[158\]\[5\],11.905
memory\[28\]\[26\],11.905
memory\[40\]\[13\],11.905
_08961_,11.9
memory\[106\]\[17\],11.9
memory\[179\]\[30\],11.9
memory\[251\]\[28\],11.9
memory\[27\]\[2\],11.9
memory\[59\]\[12\],11.9
net2494,11.9
net2506,11.9
net4630,11.9
_02555_,11.885
_07432_,11.885
memory\[132\]\[31\],11.885
memory\[246\]\[14\],11.885
memory\[28\]\[20\],11.885
_09740_,11.88
_10593_,11.88
_11036_,11.88
_11977_,11.88
_23939_,11.88
memory\[104\]\[27\],11.88
memory\[153\]\[22\],11.88
memory\[166\]\[8\],11.88
memory\[175\]\[8\],11.88
memory\[194\]\[20\],11.88
memory\[201\]\[5\],11.88
memory\[213\]\[15\],11.88
memory\[215\]\[1\],11.88
memory\[222\]\[6\],11.88
memory\[237\]\[18\],11.88
memory\[38\]\[30\],11.88
memory\[46\]\[23\],11.88
memory\[51\]\[14\],11.88
memory\[52\]\[15\],11.88
memory\[53\]\[31\],11.88
memory\[74\]\[18\],11.88
memory\[79\]\[10\],11.88
memory\[96\]\[17\],11.88
net4424,11.88
_13206_,11.875
memory\[27\]\[28\],11.875
memory\[89\]\[8\],11.875
memory\[68\]\[28\],11.87
_02113_,11.865
memory\[150\]\[16\],11.865
memory\[97\]\[26\],11.865
_20492_,11.86
memory\[226\]\[22\],11.86
memory\[227\]\[10\],11.86
net2867,11.86
memory\[193\]\[11\],11.845
_09774_,11.84
_11687_,11.84
_11949_,11.84
_18345_,11.84
memory\[115\]\[29\],11.84
memory\[121\]\[30\],11.84
memory\[140\]\[14\],11.84
memory\[171\]\[12\],11.84
memory\[183\]\[0\],11.84
memory\[201\]\[18\],11.84
memory\[21\]\[29\],11.84
memory\[252\]\[18\],11.84
memory\[52\]\[0\],11.84
memory\[59\]\[30\],11.84
memory\[63\]\[15\],11.84
memory\[6\]\[3\],11.84
memory\[83\]\[29\],11.84
memory\[84\]\[28\],11.84
_01476_,11.825
net88,11.82
_10091_,11.82
_10883_,11.82
_11641_,11.82
_12209_,11.82
_12708_,11.82
_17012_,11.82
_21737_,11.82
data_in[23],11.82
net998,11.82
net1798,11.82
net2927,11.82
net5810,11.82
net6208,11.82
memory\[117\]\[12\],11.805
_10985_,11.8
_12825_,11.8
_13352_,11.8
_13672_,11.8
_24361_,11.8
memory\[108\]\[24\],11.8
memory\[108\]\[28\],11.8
memory\[10\]\[4\],11.8
memory\[144\]\[29\],11.8
memory\[201\]\[12\],11.8
memory\[212\]\[17\],11.8
memory\[56\]\[24\],11.8
memory\[75\]\[6\],11.8
memory\[79\]\[16\],11.8
memory\[81\]\[31\],11.8
net7347,11.8
_05324_,11.795
memory\[211\]\[5\],11.79
_06689_,11.785
memory\[237\]\[5\],11.785
memory\[2\]\[23\],11.785
memory\[36\]\[20\],11.785
_10002_,11.78
_10309_,11.78
_11482_,11.78
_12048_,11.78
_12089_,11.78
_12458_,11.78
_12469_,11.78
_12741_,11.78
_13335_,11.78
_14245_,11.78
_15303_,11.78
_15960_,11.78
_16153_,11.78
_19189_,11.78
_22717_,11.78
_24356_,11.78
_24706_,11.78
memory\[148\]\[15\],11.78
memory\[187\]\[5\],11.78
memory\[223\]\[10\],11.78
memory\[51\]\[1\],11.78
memory\[95\]\[13\],11.78
net258,11.78
net1561,11.78
net7489,11.78
net7655,11.78
memory\[96\]\[23\],11.775
memory\[98\]\[20\],11.77
_03235_,11.765
memory\[135\]\[16\],11.76
memory\[138\]\[21\],11.76
memory\[177\]\[26\],11.76
memory\[179\]\[27\],11.76
memory\[207\]\[31\],11.76
memory\[209\]\[21\],11.76
memory\[215\]\[0\],11.76
memory\[234\]\[19\],11.76
memory\[239\]\[6\],11.76
memory\[90\]\[31\],11.76
net4383,11.76
net5741,11.76
memory\[178\]\[3\],11.755
_00445_,11.745
_00718_,11.745
_02398_,11.745
_05536_,11.745
_08196_,11.745
_09314_,11.74
_09659_,11.74
_14881_,11.74
_18449_,11.74
_19986_,11.74
_20999_,11.74
_21622_,11.74
_23252_,11.74
_24242_,11.74
memory\[45\]\[27\],11.74
net1358,11.74
_06736_,11.725
memory\[230\]\[30\],11.725
memory\[29\]\[19\],11.725
memory\[84\]\[5\],11.725
_10304_,11.72
_18155_,11.72
_19049_,11.72
_19517_,11.72
_21868_,11.72
_22214_,11.72
_23821_,11.72
memory\[171\]\[8\],11.72
memory\[18\]\[25\],11.72
memory\[19\]\[24\],11.72
memory\[226\]\[14\],11.72
memory\[255\]\[28\],11.72
memory\[27\]\[1\],11.72
memory\[58\]\[9\],11.72
memory\[67\]\[29\],11.72
memory\[73\]\[25\],11.72
memory\[77\]\[23\],11.72
_01743_,11.705
_04116_,11.705
memory\[130\]\[13\],11.705
memory\[246\]\[30\],11.705
_09677_,11.7
_09792_,11.7
_10765_,11.7
_11956_,11.7
_12479_,11.7
_13735_,11.7
_14164_,11.7
_16436_,11.7
_16494_,11.7
_18029_,11.7
_18913_,11.7
_19300_,11.7
_24601_,11.7
memory\[110\]\[1\],11.7
memory\[114\]\[12\],11.7
memory\[135\]\[7\],11.7
memory\[215\]\[6\],11.7
memory\[230\]\[24\],11.7
memory\[46\]\[28\],11.7
net679,11.7
net2537,11.7
net2641,11.7
net3032,11.7
net3151,11.7
net3543,11.7
net3676,11.7
net4255,11.7
net5234,11.7
net5687,11.7
net6068,11.7
net6245,11.7
net7207,11.7
net7541,11.7
memory\[250\]\[10\],11.69
memory\[47\]\[5\],11.69
_00701_,11.685
_02165_,11.685
_07633_,11.685
memory\[138\]\[6\],11.68
memory\[16\]\[19\],11.68
memory\[231\]\[21\],11.68
memory\[28\]\[14\],11.68
net699,11.68
net1513,11.68
net2765,11.68
net3588,11.68
net5784,11.68
_01852_,11.665
memory\[85\]\[2\],11.665
_09779_,11.66
_10390_,11.66
_11261_,11.66
_13012_,11.66
_14981_,11.66
_16068_,11.66
_20813_,11.66
_20977_,11.66
_20982_,11.66
_23129_,11.66
_24371_,11.66
_24815_,11.66
memory\[105\]\[0\],11.66
memory\[147\]\[12\],11.66
memory\[195\]\[0\],11.66
memory\[195\]\[14\],11.66
memory\[199\]\[8\],11.66
memory\[216\]\[28\],11.66
memory\[22\]\[23\],11.66
memory\[251\]\[12\],11.66
memory\[70\]\[10\],11.66
memory\[82\]\[7\],11.66
net389,11.66
net818,11.66
net1525,11.66
net1726,11.66
net2052,11.66
net2210,11.66
net2321,11.66
net2339,11.66
net2609,11.66
net2892,11.66
net3186,11.66
net3998,11.66
net5786,11.66
net6331,11.66
_00818_,11.655
_01154_,11.655
_02841_,11.645
_05616_,11.645
_05945_,11.645
memory\[109\]\[18\],11.645
memory\[113\]\[12\],11.645
_14859_,11.64
_16975_,11.64
_18687_,11.64
_19001_,11.64
_19226_,11.64
_19295_,11.64
_19741_,11.64
_22228_,11.64
_22968_,11.64
_24803_,11.64
memory\[164\]\[14\],11.64
memory\[44\]\[28\],11.64
memory\[87\]\[30\],11.64
memory\[90\]\[16\],11.64
memory\[94\]\[26\],11.64
memory\[192\]\[19\],11.635
data_in[20],11.63
_00110_,11.625
_01158_,11.625
_02857_,11.625
_05595_,11.625
_09759_,11.62
_10232_,11.62
_12912_,11.62
_13608_,11.62
_13927_,11.62
_21290_,11.62
_21985_,11.62
_22511_,11.62
memory\[106\]\[31\],11.62
memory\[123\]\[10\],11.62
memory\[135\]\[12\],11.62
memory\[180\]\[9\],11.62
memory\[210\]\[15\],11.62
memory\[226\]\[26\],11.62
memory\[242\]\[0\],11.62
memory\[251\]\[31\],11.62
memory\[25\]\[19\],11.62
memory\[39\]\[23\],11.62
memory\[69\]\[20\],11.62
memory\[74\]\[21\],11.62
net5649,11.62
memory\[98\]\[10\],11.61
_02677_,11.605
_11405_,11.6
_18205_,11.6
_19370_,11.6
_20778_,11.6
_23227_,11.6
memory\[14\]\[18\],11.6
memory\[233\]\[2\],11.6
memory\[236\]\[19\],11.6
memory\[29\]\[2\],11.6
memory\[70\]\[4\],11.6
memory\[8\]\[15\],11.6
net4139,11.6
net4341,11.6
net5153,11.6
net6638,11.6
net6734,11.6
net7059,11.6
net7443,11.6
net7553,11.6
memory\[201\]\[28\],11.595
_01749_,11.585
_03269_,11.585
_03331_,11.585
_04157_,11.585
_05305_,11.585
memory\[138\]\[20\],11.585
memory\[142\]\[26\],11.585
memory\[214\]\[24\],11.585
_09735_,11.58
_10190_,11.58
_12272_,11.58
_12385_,11.58
_12843_,11.58
_13415_,11.58
_13711_,11.58
_13868_,11.58
_14302_,11.58
_15636_,11.58
_17080_,11.58
_21205_,11.58
_24637_,11.58
memory\[164\]\[16\],11.58
memory\[176\]\[24\],11.58
memory\[234\]\[22\],11.58
memory\[26\]\[8\],11.58
memory\[51\]\[2\],11.58
memory\[52\]\[9\],11.58
memory\[78\]\[22\],11.58
memory\[84\]\[2\],11.58
memory\[87\]\[4\],11.58
net2809,11.58
net3137,11.58
net3143,11.58
net3162,11.58
net4430,11.58
net6252,11.58
net6737,11.58
net7212,11.58
net7462,11.58
net7777,11.58
_01127_,11.565
memory\[105\]\[26\],11.565
memory\[205\]\[0\],11.565
_18134_,11.56
_18152_,11.56
_20474_,11.56
_24599_,11.56
_24770_,11.56
memory\[10\]\[11\],11.56
memory\[120\]\[3\],11.56
memory\[140\]\[11\],11.56
memory\[29\]\[21\],11.56
memory\[35\]\[17\],11.56
memory\[72\]\[30\],11.56
net314,11.56
net1385,11.56
net2403,11.56
net2492,11.56
net2511,11.56
net2775,11.56
net3759,11.56
net5289,11.56
net6852,11.56
memory\[122\]\[16\],11.555
memory\[110\]\[9\],11.55
_06079_,11.545
memory\[128\]\[15\],11.545
memory\[98\]\[15\],11.545
_10806_,11.54
_11987_,11.54
_15427_,11.54
memory\[102\]\[22\],11.54
memory\[125\]\[1\],11.54
memory\[148\]\[19\],11.54
memory\[151\]\[18\],11.54
memory\[164\]\[18\],11.54
memory\[169\]\[11\],11.54
memory\[184\]\[18\],11.54
memory\[185\]\[14\],11.54
memory\[213\]\[17\],11.54
memory\[217\]\[13\],11.54
memory\[233\]\[23\],11.54
memory\[234\]\[15\],11.54
memory\[239\]\[1\],11.54
memory\[27\]\[7\],11.54
memory\[31\]\[29\],11.54
memory\[33\]\[0\],11.54
memory\[61\]\[25\],11.54
memory\[81\]\[10\],11.54
memory\[81\]\[12\],11.54
net361,11.54
net1021,11.54
net1673,11.54
net1950,11.54
net3235,11.54
net5766,11.54
_02885_,11.535
memory\[127\]\[26\],11.52
memory\[135\]\[0\],11.52
memory\[162\]\[6\],11.52
memory\[169\]\[27\],11.52
memory\[187\]\[29\],11.52
memory\[219\]\[2\],11.52
memory\[250\]\[31\],11.52
memory\[38\]\[3\],11.52
memory\[49\]\[28\],11.52
memory\[51\]\[27\],11.52
memory\[5\]\[27\],11.52
memory\[66\]\[16\],11.52
memory\[78\]\[27\],11.52
memory\[87\]\[14\],11.52
memory\[89\]\[24\],11.52
net1172,11.52
net2757,11.52
net5006,11.52
net6304,11.52
net6605,11.52
_07023_,11.515
memory\[147\]\[30\],11.51
_01291_,11.505
_04170_,11.505
memory\[85\]\[7\],11.505
_12383_,11.5
_14181_,11.5
_14589_,11.5
_23998_,11.5
memory\[100\]\[26\],11.5
memory\[110\]\[28\],11.5
memory\[117\]\[26\],11.5
memory\[134\]\[14\],11.5
memory\[137\]\[15\],11.5
memory\[162\]\[20\],11.5
memory\[181\]\[25\],11.5
memory\[199\]\[14\],11.5
memory\[219\]\[5\],11.5
memory\[226\]\[25\],11.5
memory\[43\]\[1\],11.5
memory\[87\]\[5\],11.5
memory\[94\]\[13\],11.5
net7715,11.5
_10592_,11.49
_00633_,11.485
_00771_,11.485
_11186_,11.48
_11972_,11.48
_12350_,11.48
_12485_,11.48
_13040_,11.48
_18857_,11.48
_19774_,11.48
_21299_,11.48
memory\[188\]\[4\],11.48
memory\[201\]\[26\],11.48
memory\[210\]\[29\],11.48
net1433,11.48
net2619,11.48
net4215,11.48
net4331,11.48
net6002,11.48
net6314,11.48
net6482,11.48
net6979,11.48
net7508,11.48
memory\[33\]\[21\],11.475
memory\[196\]\[9\],11.47
memory\[172\]\[4\],11.465
memory\[178\]\[27\],11.465
memory\[68\]\[9\],11.465
_12130_,11.46
_12645_,11.46
memory\[175\]\[31\],11.46
memory\[181\]\[14\],11.46
memory\[215\]\[25\],11.46
memory\[230\]\[19\],11.46
memory\[252\]\[2\],11.46
